scope,arch,definition,workload,group,model,exp_dir,turn,correctness,count,total,fraction
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,1,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,1,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,2,Compilation error,8,20,0.400000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,2,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,2,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,2,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,2,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,2,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,3,Compilation error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,3,Kernel Execution Timeout,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,3,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,3,Extraction error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,3,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,4,Compilation error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,4,Numerical error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,4,Runtime error,5,20,0.250000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,4,Extraction error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,4,Kernel Execution Timeout,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,5,Numerical error,7,20,0.350000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,5,Runtime error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,5,Kernel Execution Timeout,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,5,Compilation error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,5,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,5,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,6,Numerical error,7,20,0.350000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,6,Runtime error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,6,Compilation error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,6,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,6,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,7,Runtime error,10,20,0.500000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,7,Numerical error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,7,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,7,Compilation error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128,38c3b07c-f006-5f5e-9860-ba214c805a6b,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,7,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,0,Compilation error,14,20,0.700000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,0,Extraction error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,0,Other error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,0,Numerical error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,1,Compilation error,10,20,0.500000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,1,Numerical error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,1,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,1,Runtime error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,2,Compilation error,11,20,0.550000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,2,Runtime error,5,20,0.250000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,2,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,2,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,3,Compilation error,14,20,0.700000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,3,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,3,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,3,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,4,Compilation error,15,20,0.750000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,4,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,4,Sanitize Timeout,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,5,Compilation error,11,20,0.550000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,5,Runtime error,5,20,0.250000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,5,Kernel Execution Timeout,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,5,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,6,Compilation error,12,20,0.600000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,6,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,6,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,6,Numerical error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,6,Other error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,7,Compilation error,11,20,0.550000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,7,Kernel Execution Timeout,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,7,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,left,Qwen3.6-27B,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal,7,Extraction error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,0,Compilation error,14,20,0.700000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,0,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,0,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,0,Kernel Execution Timeout,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,1,Compilation error,12,20,0.600000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,1,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,1,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,1,Numerical error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,2,Runtime error,7,20,0.350000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,2,Compilation error,5,20,0.250000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,2,Numerical error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,2,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,2,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,2,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,3,Runtime error,9,20,0.450000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,3,Compilation error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,3,Numerical error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,3,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,3,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,3,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,4,Runtime error,9,20,0.450000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,4,Numerical error,7,20,0.350000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,4,Compilation error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,4,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,5,Compilation error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,5,Numerical error,6,20,0.300000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,5,Runtime error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,5,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,5,Correct,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,5,Extraction error,1,20,0.050000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,6,Runtime error,10,20,0.500000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,6,Numerical error,5,20,0.250000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,6,Compilation error,3,20,0.150000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,6,Kernel Execution Timeout,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,7,Runtime error,11,20,0.550000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,7,Numerical error,4,20,0.200000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,7,Compilation error,2,20,0.100000
definition_by_turn,hopper,mha_bwd_d128_causal,c119b3f0-c051-5e96-9c2a-2268d992fe1a,right,Qwen3.6-27B-fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,7,Correct,2,20,0.100000
