definition,file,tensor,dtype,shape,numel,finite_count,nan_count,posinf_count,neginf_count,zero_count,min,max,mean,std,absmax,absmax_count,q001,q01,q50,q99,q999
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_95b11298154144cba5b5deb73a7610ba.safetensors,O,float8_e4m3fn,"[4, 48, 2048, 256]",100663296,100663296,0,0,0,96271,-448.0,352.0,0.002313381468411535,2.951912682816585,448.0,3,-3.25,-2.25,0.0,2.25,3.25
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_95b11298154144cba5b5deb73a7610ba.safetensors,LSE,float32,"[4, 48, 2048]",393216,393216,0,0,0,0,-15.853971481323242,6284.1865234375,67.11919051938834,204.99885470568296,6284.1865234375,1,1.1697957515716553,5.068734645843506,27.309581756591797,1099.828125,2444.608154296875
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_9dd86c854bdc457bae4975df9159ce98.safetensors,O,float8_e4m3fn,"[4, 48, 512, 256]",25165824,25165824,0,0,0,24986,-416.0,320.0,-0.003867380553856492,2.9062662266689347,416.0,5,-3.5,-2.25,0.0,2.25,3.25
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_9dd86c854bdc457bae4975df9159ce98.safetensors,LSE,float32,"[4, 48, 512]",98304,98304,0,0,0,0,-15.468770980834961,4230.53271484375,30.536905082643113,106.00460544871315,4230.53271484375,1,-0.3505663275718689,2.5010390281677246,18.763612747192383,402.07562255859375,1621.8785400390625
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_a7e54715e24b414fbe45ec082d301900.safetensors,O,float8_e4m3fn,"[4, 48, 1024, 256]",50331648,50331648,0,0,0,50261,-416.0,416.0,0.0004939020533735553,3.0460815338987,416.0,2,-3.5,-2.25,0.0,2.25,3.5
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_a7e54715e24b414fbe45ec082d301900.safetensors,LSE,float32,"[4, 48, 1024]",196608,196608,0,0,0,0,-18.268604278564453,6779.4521484375,45.644748660728794,150.98252644836705,6779.4521484375,1,0.4863200783729553,3.556464910507202,23.047019958496094,762.3272705078125,1973.302734375
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_a9e6fcb723c34c45b8e531bee4640655.safetensors,O,float8_e4m3fn,"[4, 48, 16384, 256]",805306368,805306368,0,0,0,759597,-416.0,384.0,-0.0023802563664503396,3.1022442007452247,416.0,27,-3.5,-2.25,0.0,2.25,3.5
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_a9e6fcb723c34c45b8e531bee4640655.safetensors,LSE,float32,"[4, 48, 16384]",3145728,3145728,0,0,0,0,-16.44733428955078,8672.5869140625,180.7116869888459,420.67711039415025,8672.5869140625,1,4.3908796310424805,15.287178039550781,40.559635162353516,2107.76806640625,3536.470703125
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_cf7c1bd87c6c4b31bcb71a203d15c004.safetensors,O,float8_e4m3fn,"[4, 48, 1024, 256]",50331648,50331648,0,0,0,50261,-416.0,416.0,0.0004939020533735553,3.0460815338987,416.0,2,-3.5,-2.25,0.0,2.25,3.5
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_cf7c1bd87c6c4b31bcb71a203d15c004.safetensors,LSE,float32,"[4, 48, 1024]",196608,196608,0,0,0,0,-18.268604278564453,6779.4521484375,45.644748660728794,150.98252644836705,6779.4521484375,1,0.4863200783729553,3.556464910507202,23.047019958496094,762.3272705078125,1973.302734375
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_f6eef5d166f445f1b0dc49b58d065128.safetensors,O,float8_e4m3fn,"[4, 48, 512, 256]",25165824,25165824,0,0,0,24986,-416.0,320.0,-0.003867380553856492,2.9062662266689347,416.0,5,-3.5,-2.25,0.0,2.25,3.25
fp8_mha_with_lse_d256_causal,/home/ubuntu/accrl-training/blob/workloads/attention/fp8_mha_with_lse_d256_causal/fp8_mha_with_lse_d256_causal_f6eef5d166f445f1b0dc49b58d065128.safetensors,LSE,float32,"[4, 48, 512]",98304,98304,0,0,0,0,-15.468770980834961,4230.53271484375,30.536905082643113,106.00460544871315,4230.53271484375,1,-0.3505663275718689,2.5010390281677246,18.763612747192383,402.07562255859375,1621.8785400390625
