group,run_dir,trajectory_id,trajectory_path,definition,prompt_tag,replica,n_turns,correct_turns,ever_correct,first_correct_turn,correct_then_regressed,outcome_sequence,system_chars,system_sha256,initial_user_sha256,model_name,sampling_signature,api_base,feedback_chars_mean,code_chars_initial,code_chars_mean,reasoning_chars_initial,reasoning_chars_mean,edit_similarity_mean,major_rewrites,tma_turns,wgmma_turns,mbarrier_turns,setmaxnreg_turns,extended_launch_turns,cluster_turns,feedback_precise_fault,feedback_primary_diagnostics,feedback_source_locations,feedback_core_dump
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_014,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_014.json,mha_bwd_d128,hopper-012,2,8,0,False,,False,numeric -> numeric -> numeric -> numeric -> numeric -> numeric -> numeric -> numeric,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1520.125,25666,24056.625,16706,50048.625,0.8595582896944747,0,8,8,8,0,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_015,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_015.json,mha_bwd_d128,hopper-012,3,8,0,False,,False,compile -> compile -> numeric -> numeric -> extract -> numeric -> numeric -> numeric,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1481.125,20712,18383,36247,68344.625,0.5271502787732916,3,7,7,7,2,0,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_016,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_016.json,mha_bwd_d128,hopper-013,0,8,3,True,2,True,compile -> numeric -> OK -> compile -> runtime -> OK -> OK -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2806.25,25100,28826.5,76076,47624.125,0.6802672060438829,1,8,8,8,3,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_017,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_017.json,mha_bwd_d128,hopper-013,1,8,1,True,7,False,compile -> runtime -> runtime -> extract -> runtime -> numeric -> numeric -> OK,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1487.75,24373,20807.5,17191,63732.5,0.6006334908632857,2,7,7,7,0,0,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_018,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_018.json,mha_bwd_d128,hopper-013,2,8,0,False,,False,compile -> runtime -> numeric -> extract -> numeric -> numeric -> runtime -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1919,8161,22596.875,211937,68844.75,0.5123479973449211,3,7,7,7,2,6,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_019,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_019.json,mha_bwd_d128,hopper-013,3,8,0,False,,False,compile -> runtime -> runtime -> runtime -> runtime -> runtime -> compile -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,4226,21788,22937.375,86878,72273.375,0.8130778573226909,0,8,8,8,0,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_000,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_000.json,mha_bwd_d128,hopper-no-hint,0,8,0,False,,False,timeout -> numeric -> timeout -> timeout -> numeric -> timeout -> timeout -> timeout,82272,d8b0dbb55ba0b26293c8ded2ecd6603b6b51b00bd22d02d68634616094cd468d,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1264.375,24267,24102.625,123165,76327.125,0.65588638648407,2,8,8,8,1,8,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_001,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_001.json,mha_bwd_d128,hopper-no-hint,1,8,0,False,,False,compile -> compile -> compile -> timeout -> compile -> runtime -> runtime -> runtime,82272,d8b0dbb55ba0b26293c8ded2ecd6603b6b51b00bd22d02d68634616094cd468d,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,5362.375,21928,26642.25,49820,70947.625,0.6776637152802009,1,8,8,8,6,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_002,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_002.json,mha_bwd_d128,hopper-no-hint,2,8,0,False,,False,timeout -> timeout -> extract -> compile -> compile -> timeout -> numeric -> numeric,82272,d8b0dbb55ba0b26293c8ded2ecd6603b6b51b00bd22d02d68634616094cd468d,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1250.375,27407,25662.125,76634,82172.625,0.5815066428835323,2,7,7,7,6,0,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_003,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_003.json,mha_bwd_d128,hopper-no-hint,3,8,0,False,,False,compile -> compile -> runtime -> timeout -> timeout -> numeric -> compile -> runtime,82272,d8b0dbb55ba0b26293c8ded2ecd6603b6b51b00bd22d02d68634616094cd468d,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2961.25,12613,27266.375,169191,87983.125,0.5665638944201824,4,7,7,7,1,0,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_004,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_004.json,mha_bwd_d128_causal,hopper-010,0,8,0,False,,False,compile -> compile -> timeout -> timeout -> compile -> compile -> runtime -> runtime,86501,6e06a5a4699004fcb6a4b072d5fdab1b64f1232ec0bb66fc4338a0f410db045d,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,3077.625,23118,24821.875,210468,96098.875,0.6196605587100574,1,8,8,8,2,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_005,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_005.json,mha_bwd_d128_causal,hopper-010,1,8,0,False,,False,runtime -> compile -> extract -> runtime -> runtime -> runtime -> runtime -> runtime,86501,6e06a5a4699004fcb6a4b072d5fdab1b64f1232ec0bb66fc4338a0f410db045d,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1462.25,23887,25065,138069,100483.625,0.5892912721327385,3,7,7,7,1,6,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_006,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_006.json,mha_bwd_d128_causal,hopper-010,2,8,0,False,,False,compile -> compile -> compile -> runtime -> runtime -> extract -> runtime -> runtime,86501,6e06a5a4699004fcb6a4b072d5fdab1b64f1232ec0bb66fc4338a0f410db045d,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1943,30633,25401.5,89773,62324.75,0.5349818422556484,4,7,7,7,4,7,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_007,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_007.json,mha_bwd_d128_causal,hopper-010,3,8,1,True,3,True,compile -> compile -> numeric -> OK -> runtime -> numeric -> numeric -> numeric,86501,6e06a5a4699004fcb6a4b072d5fdab1b64f1232ec0bb66fc4338a0f410db045d,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1869.625,28423,24507.25,113682,55076,0.782595275373601,1,8,8,8,5,8,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_008,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_008.json,mha_bwd_d128_causal,hopper-011,0,8,0,False,,False,compile -> compile -> numeric -> runtime -> numeric -> numeric -> numeric -> numeric,92335,7c52e3033dc7d9dfa4689d594bfd90b8fd01768f358c388126441358d3c851c0,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1950,8486,19888.5,218758,82890.5,0.7794229864574407,1,8,8,8,0,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_009,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_009.json,mha_bwd_d128_causal,hopper-011,1,8,0,False,,False,compile -> compile -> runtime -> compile -> numeric -> numeric -> timeout -> compile,92335,7c52e3033dc7d9dfa4689d594bfd90b8fd01768f358c388126441358d3c851c0,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1902,18517,21660.125,99655,69216.125,0.756707721089587,0,8,8,8,4,1,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_010,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_010.json,mha_bwd_d128_causal,hopper-011,2,8,0,False,,False,extract -> compile -> runtime -> runtime -> numeric -> timeout -> compile -> runtime,92335,7c52e3033dc7d9dfa4689d594bfd90b8fd01768f358c388126441358d3c851c0,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1870,0,20028.875,229077,89464,0.6695520197413721,1,7,7,7,0,0,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_011,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_011.json,mha_bwd_d128_causal,hopper-011,3,8,0,False,,False,compile -> compile -> compile -> runtime -> runtime -> compile -> compile -> runtime,92335,7c52e3033dc7d9dfa4689d594bfd90b8fd01768f358c388126441358d3c851c0,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2729.75,31435,27550.375,48426,83411.625,0.4535711419837228,6,8,8,8,0,7,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_012,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_012.json,mha_bwd_d128_causal,hopper-012,0,8,0,False,,False,compile -> runtime -> runtime -> numeric -> runtime -> numeric -> numeric -> runtime,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2574.25,23564,22354.125,84924,69467.125,0.7391288368355616,0,8,8,8,2,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_013,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_013.json,mha_bwd_d128_causal,hopper-012,1,8,1,True,7,False,compile -> compile -> runtime -> runtime -> runtime -> runtime -> numeric -> OK,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,3419,21110,22025.75,125251,66026.75,0.8429375238814245,0,8,8,8,0,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_014,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_014.json,mha_bwd_d128_causal,hopper-012,2,8,2,True,2,True,runtime -> runtime -> OK -> timeout -> OK -> compile -> runtime -> compile,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1364.625,22955,24400.625,61840,63135.875,0.6818924314667248,1,8,8,8,0,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_015,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_015.json,mha_bwd_d128_causal,hopper-012,3,8,1,True,7,False,runtime -> numeric -> numeric -> numeric -> numeric -> numeric -> runtime -> OK,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1918.875,22238,22261.125,35277,53637.5,0.831693983828252,0,8,8,8,1,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_016,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_016.json,mha_bwd_d128_causal,hopper-013,0,8,0,False,,False,compile -> compile -> compile -> runtime -> runtime -> runtime -> runtime -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,3727.25,30647,28785,139244,71369.5,0.7664439854969389,0,8,8,8,0,8,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_017,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_017.json,mha_bwd_d128_causal,hopper-013,1,8,1,True,5,True,compile -> compile -> numeric -> compile -> numeric -> OK -> compile -> numeric,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1603.625,27177,28669.25,32024,49027.125,0.8721449816575257,0,8,8,8,8,8,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_018,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_018.json,mha_bwd_d128_causal,hopper-013,2,8,0,False,,False,runtime -> runtime -> runtime -> runtime -> runtime -> runtime -> runtime -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1759.75,26518,25319.875,26394,44535.5,0.9147474381104527,0,8,8,8,6,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_019,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_019.json,mha_bwd_d128_causal,hopper-013,3,8,0,False,,False,compile -> timeout -> runtime -> runtime -> compile -> compile -> timeout -> timeout,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2544.25,26574,25014,49285,71971.5,0.8374161376575742,0,8,8,8,2,0,8,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_000,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_000.json,mha_bwd_d128_causal,hopper-no-hint,0,8,0,False,,False,compile -> runtime -> runtime -> extract -> runtime -> timeout -> runtime -> runtime,82272,d8b0dbb55ba0b26293c8ded2ecd6603b6b51b00bd22d02d68634616094cd468d,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2630.375,21161,21243.375,73801,63002.25,0.47538581385095746,3,7,7,7,0,0,7,0,0,0,0
fixit-v2-glm,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_001,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_001.json,mha_bwd_d128_causal,hopper-no-hint,1,8,0,False,,False,compile -> compile -> compile -> compile -> compile -> compile -> runtime -> runtime,82272,d8b0dbb55ba0b26293c8ded2ecd6603b6b51b00bd22d02d68634616094cd468d,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1538.25,24414,24488.125,74715,69106.75,0.7425681250101309,1,8,8,8,0,0,8,0,0,0,0
