run_dir,trajectory_id,turn,fixed_correctness,fixed_speedup,fixed_arch_tag,definition,prompt_tag,test_path,original_kernel_path,original_log_path,original_source_run,original_trajectory_id,original_turn,ted_raw,ted_norm,ted_error,fixed_kernel_extracted,original_num_global,fixed_num_global,original_cfg_node_count,fixed_cfg_node_count,original_cfg_depth,fixed_cfg_depth,original_cfg_branches,fixed_cfg_branches,original_cfg_loops,fixed_cfg_loops,original_cfg_hash,fixed_cfg_hash,original_global_kernel_names,fixed_global_kernel_names,original_helpers_count,fixed_helpers_count
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_128,0,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t1.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,1,126,0.881118881,,true,2,2,75,143,9,7,4,11,26,10,39d2114ae293632b5f09f6e2a3323175,bc1890e001eab18f4ab57d37d5f0f774,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,7
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_128,1,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t1.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,1,127,0.875862069,,true,2,2,75,145,9,7,4,11,26,10,39d2114ae293632b5f09f6e2a3323175,81202469bc5019d5a251d650d236821a,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,7
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_128,2,Numerical error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t1.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,1,127,0.875862069,,true,2,2,75,145,9,7,4,11,26,10,39d2114ae293632b5f09f6e2a3323175,81202469bc5019d5a251d650d236821a,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,7
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_128,3,Numerical error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t1.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,1,127,0.875862069,,true,2,2,75,145,9,7,4,11,26,10,39d2114ae293632b5f09f6e2a3323175,81202469bc5019d5a251d650d236821a,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,7
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_128,4,Numerical error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t1.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,1,127,0.875862069,,true,2,2,75,145,9,7,4,11,26,10,39d2114ae293632b5f09f6e2a3323175,81202469bc5019d5a251d650d236821a,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,7
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_129,0,Runtime error,0.0,G,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,2,0,0,,true,2,2,86,86,9,9,7,7,26,26,0e2ab38a2941e537171ec1cb90a5d7a6,0e2ab38a2941e537171ec1cb90a5d7a6,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,1
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_129,1,Kernel Execution Timeout,0.0,G,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,2,30,0.348837209,,true,2,2,86,70,9,7,7,3,26,24,0e2ab38a2941e537171ec1cb90a5d7a6,9b9e0a352609f39609d3f5f8a4ebcb9b,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,1
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_129,2,Kernel Execution Timeout,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,2,40,0.465116279,,true,2,2,86,80,9,7,7,5,26,24,0e2ab38a2941e537171ec1cb90a5d7a6,1dcb11f58a8645a5bd1347c9eee6de4f,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,1
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_129,3,Kernel Execution Timeout,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,2,45,0.432692308,,true,2,2,86,104,9,7,7,15,26,20,0e2ab38a2941e537171ec1cb90a5d7a6,229d2f6b52f741083b71864c2d0a286b,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,1
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_129,4,Correct,0.024167789010294413,"A, H",mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,2,160,0.733944954,,true,2,2,86,218,9,10,7,7,26,52,0e2ab38a2941e537171ec1cb90a5d7a6,63ba3b4ae5eca81506deda97f034d3f1,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",1,1
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_130,0,Compilation error,,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,3,18,0.162162162,,true,2,2,93,111,7,7,2,2,26,34,cc5a1da0ecc9b3baf0c6aa42429eb423,1b2858913b7f4c2004494cc90cd5265d,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",9,9
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_130,1,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,3,18,0.162162162,,true,2,2,93,111,7,7,2,2,26,34,cc5a1da0ecc9b3baf0c6aa42429eb423,1b2858913b7f4c2004494cc90cd5265d,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",9,9
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_130,2,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,3,69,0.5,,true,2,2,93,138,7,7,2,11,26,23,cc5a1da0ecc9b3baf0c6aa42429eb423,95cc29ba8c98b22a9db63121dec2a771,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",9,13
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_130,3,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,3,73,0.514084507,,true,2,2,93,142,7,7,2,11,26,24,cc5a1da0ecc9b3baf0c6aa42429eb423,69a6317090d2e35cc69cc56efe2e3013,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",9,13
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_130,4,Numerical error,0.0,H,mha_bwd_d128_causal,hopper-012,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_015/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_015,3,73,0.506944444,,true,2,2,93,144,7,9,2,13,26,23,cc5a1da0ecc9b3baf0c6aa42429eb423,2a84c6e17ee6c502c4a38b995af48af9,"[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]","[""mha_bwd_dKV_kernel"",""mha_bwd_dQ_kernel""]",9,13
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_131,0,Kernel Execution Timeout,0.0,G,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t0.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,0,0,0,,true,2,2,23,23,7,7,0,0,10,10,c4fb7be7adcb2acc9ef94347f91639d3,c4fb7be7adcb2acc9ef94347f91639d3,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel"",""dq_kernel""]",1,1
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_131,1,Numerical error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t0.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,0,76,0.835164835,,true,2,2,23,91,7,9,0,12,10,20,c4fb7be7adcb2acc9ef94347f91639d3,709c5240cbdab272688d5b1f531473f3,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel_tiled"",""dq_kernel_tiled""]",1,2
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_131,2,Numerical error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t0.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,0,76,0.835164835,,true,2,2,23,91,7,9,0,12,10,20,c4fb7be7adcb2acc9ef94347f91639d3,709c5240cbdab272688d5b1f531473f3,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel_tiled"",""dq_kernel_tiled""]",1,2
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_131,3,Kernel Execution Timeout,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t0.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,0,76,0.835164835,,true,2,2,23,91,7,9,0,12,10,20,c4fb7be7adcb2acc9ef94347f91639d3,709c5240cbdab272688d5b1f531473f3,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel_tiled"",""dq_kernel_tiled""]",1,2
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_131,4,Compilation error,,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t0.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,0,99,0.846153846,,true,2,2,23,117,7,10,0,18,10,20,c4fb7be7adcb2acc9ef94347f91639d3,b5907cbb4cf170dcdd623232e5efb400,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel_tiled"",""dq_kernel_tiled""]",1,2
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_132,0,Kernel Execution Timeout,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t1.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,1,150,0.898203593,,true,2,3,23,167,7,7,0,13,10,12,c4fb7be7adcb2acc9ef94347f91639d3,4c1e99392a0a5a1470cf6da78ac970bf,"[""dkv_kernel"",""dq_kernel""]","[""precompute_D_kernel"",""dkv_kernel"",""dq_kernel""]",1,6
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_132,1,Correct,0.3184576414514279,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t1.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,1,148,0.896969697,,true,2,3,23,165,7,7,0,13,10,12,c4fb7be7adcb2acc9ef94347f91639d3,86413c8d7b0894188614fb3323c91b91,"[""dkv_kernel"",""dq_kernel""]","[""precompute_D_kernel"",""dkv_kernel"",""dq_kernel""]",1,6
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_133,0,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,2,0,0,,true,2,2,97,97,12,12,12,12,10,10,7f590f0d595eecde4712e2aa511d8aa8,7f590f0d595eecde4712e2aa511d8aa8,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel"",""dq_kernel""]",3,3
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_133,1,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,2,69,0.56557377,,true,2,1,97,122,12,11,12,14,10,15,7f590f0d595eecde4712e2aa511d8aa8,818e64d8c65c1014ea704e2e66f56336,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel""]",3,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_133,2,Kernel Execution Timeout,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,2,69,0.56557377,,true,2,1,97,122,12,11,12,14,10,15,7f590f0d595eecde4712e2aa511d8aa8,818e64d8c65c1014ea704e2e66f56336,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel""]",3,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_133,3,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,2,70,0.598290598,,true,2,1,97,117,12,11,12,13,10,15,7f590f0d595eecde4712e2aa511d8aa8,fb089364782c4ba1f52fec26e456576e,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel""]",3,4
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_133,4,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t2.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t2.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,2,73,0.608333333,,true,2,1,97,120,12,13,12,14,10,15,7f590f0d595eecde4712e2aa511d8aa8,a5dedcc704d842c529462560b741a5ff,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel""]",3,4
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_134,0,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,3,42,0.22826087,,true,2,2,184,154,11,10,17,14,21,18,fe5586c187e2a6458cd4ad443879753b,a0af547c556d3e8d1f4611bdc5910ff0,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel"",""dq_kernel""]",4,4
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_134,1,Runtime error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,3,73,0.394594595,,true,2,2,184,185,11,10,17,16,21,20,fe5586c187e2a6458cd4ad443879753b,b987dce1c407c0006b0f0f80a0154c94,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel"",""dq_kernel""]",4,5
/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini,exp_134,2,Numerical error,0.0,H,mha_bwd_d128_causal,hopper-013,/home/ubuntu/AccRL/fib_runtime/multiturn/2026-0427-1308/mha_bwd_d128_causal_c119b3f0-c051-5e96-9c2a-2268d992fe1a.py,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/kernel_t3.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-bwd-d128-causal/kernels/exp_016/log_t3.txt,qwen36-27b-mha-bwd-d128-causal,exp_016,3,114,0.603174603,,true,2,2,184,189,11,9,17,12,21,18,fe5586c187e2a6458cd4ad443879753b,aa054403703f4d833e772ab0af8684bc,"[""dkv_kernel"",""dq_kernel""]","[""dkv_kernel"",""dq_kernel""]",4,5
